
Ki1-2-7m_megahit_metabat_bin-568,bin-568:040/289_2,PCC porin
Ki1-2-7m_megahit_metabat_bin-568,bin-568:040/289_1,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:115/289_19,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_42,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_52,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:209/289_2,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:115/289_25,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_48,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_49,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_50,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:142/289_53,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:209/289_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-568,bin-568:238/289_38,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-603,bin-603:0577/1124_2,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:194/213_23,PCC porin
Ki1-2-7m_megahit_metabat_bin-406,bin-406:194/213_22,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:091/213_14,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:028/213_30,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:028/213_31,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:028/213_35,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:091/213_17,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:091/213_18,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-406,bin-406:133/213_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-236,bin-236:156/640_3,PCC porin
Ki1-2-7m_megahit_metabat_bin-236,bin-236:156/640_4,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-236,bin-236:091/640_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-732,bin-732:0371/1080_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0902/1375_5,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0971/1375_6,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0590/1375_5,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0902/1375_2,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0902/1375_3,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0971/1375_3,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:0971/1375_9,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-859,bin-859:1012/1375_3,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-117,bin-117:351/997_3,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-117,bin-117:228/997_2,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-117,bin-117:351/997_4,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-117,bin-117:351/997_11,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:209/566_4,PCC porin
Ki1-2-7m_megahit_metabat_bin-024,bin-024:209/566_5,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:209/566_6,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:209/566_7,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:012/566_27,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:506/566_2,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-024,bin-024:557/566_6,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-593,bin-593:024/790_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-593,bin-593:648/790_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-349,bin-349:1424/2141_2,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-349,bin-349:1857/2141_3,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-172,bin-172:259/318_6,PCC porin
Ki1-2-7m_megahit_metabat_bin-172,bin-172:259/318_5,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-172,bin-172:318/318_18,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-172,bin-172:248/318_12,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-172,bin-172:318/318_20,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-791,bin-791:014/134_9,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-791,bin-791:014/134_14,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-791,bin-791:014/134_16,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:416/789_5,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:714/789_2,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:714/789_4,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:332/789_3,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:416/789_4,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-360,bin-360:714/789_7,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-551,bin-551:095/619_3,PCC porin
Ki1-2-7m_megahit_metabat_bin-551,bin-551:454/619_4,PCC porin
Ki1-2-7m_megahit_metabat_bin-551,bin-551:095/619_2,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-551,bin-551:454/619_3,Outer Surface MHC in PCC
Ki1-2-7m_megahit_metabat_bin-551,bin-551:534/619_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-476,bin-476:071/215_18,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-476,bin-476:071/215_19,Periplasmic MHC in PCC
Ki1-2-7m_megahit_metabat_bin-476,bin-476:071/215_17,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-476,bin-476:077/215_83,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-476,bin-476:130/215_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-399,bin-399:0661/2136_1,Outer Surface MHC
Ki1-2-7m_megahit_metabat_bin-399,bin-399:0974/2136_2,Outer Surface MHC
