
AM-lipid-01-D7_megahit_metabat_bin-0619,bin-0619:033/371_12,bin-0619:033/371_11
AM-lipid-01-D7_megahit_metabat_bin-0619,bin-0619:033/371_13,bin-0619:033/371_11
AM-lipid-01-D7_megahit_metabat_bin-0619,bin-0619:033/371_14,bin-0619:033/371_11
AM-lipid-01-D7_megahit_metabat_bin-1653,bin-1653:066/228_2,bin-1653:066/228_1
AM-lipid-01-D7_megahit_metabat_bin-1653,bin-1653:066/228_3,bin-1653:066/228_1
AM-lipid-01-D7_megahit_metabat_bin-1653,bin-1653:066/228_4,bin-1653:066/228_1
AM-lipid-01-D7_megahit_metabat_bin-0402,bin-0402:007/422_1,bin-0402:007/422_2
AM-lipid-01-D7_megahit_metabat_bin-1696,bin-1696:726/790_1,bin-1696:726/790_2
AM-lipid-01-D7_megahit_metabat_bin-1087,bin-1087:0228/1424_1,bin-1087:0228/1424_2
AM-lipid-01-D7_megahit_metabat_bin-1087,bin-1087:0228/1424_3,bin-1087:0228/1424_2
