
Erken-D2_megahit_metabat_bin-0605,bin-0605:925/928_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0045,bin-0045:272/889_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0045,bin-0045:741/889_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0045,bin-0045:849/889_2,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0412,bin-0412:0364/1340_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-1190,bin-1190:413/693_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0081,bin-0081:1286/2005_13,Periplasmic MHC in PCC
Erken-D2_megahit_metabat_bin-0081,bin-0081:0774/2005_6,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0081,bin-0081:0802/2005_5,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0081,bin-0081:1286/2005_11,Outer Surface MHC
Erken-D2_megahit_metabat_bin-1139,bin-1139:828/834_1,Periplasmic MHC in PCC
Erken-D2_megahit_metabat_bin-1139,bin-1139:445/834_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-1139,bin-1139:711/834_10,Outer Surface MHC
Erken-D2_megahit_metabat_bin-1139,bin-1139:828/834_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0834,bin-0834:0740/1773_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0631,bin-0631:0690/1104_2,PCC porin
Erken-D2_megahit_metabat_bin-0631,bin-0631:0690/1104_1,Outer Surface MHC in PCC
Erken-D2_megahit_metabat_bin-0631,bin-0631:0832/1104_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0631,bin-0631:1035/1104_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0770,bin-0770:005/463_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0657,bin-0657:049/781_2,PCC porin
Erken-D2_megahit_metabat_bin-0657,bin-0657:049/781_3,Outer Surface MHC in PCC
Erken-D2_megahit_metabat_bin-0657,bin-0657:060/781_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0657,bin-0657:299/781_1,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0657,bin-0657:509/781_2,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0684,bin-0684:018/898_3,Outer Surface MHC
Erken-D2_megahit_metabat_bin-0684,bin-0684:402/898_1,Outer Surface MHC
