
MJ130916B_megahit_metabat_bin-087,0
MJ130916B_megahit_metabat_bin-104,0
MJ130916B_megahit_metabat_bin-400,3
MJ130916B_megahit_metabat_bin-069,1
MJ130916B_megahit_metabat_bin-281,4
MJ130916B_megahit_metabat_bin-068,1
MJ130916B_megahit_metabat_bin-090,14
MJ130916B_megahit_metabat_bin-188,0
MJ130916B_megahit_metabat_bin-373,0
MJ130916B_megahit_metabat_bin-286,3
MJ130916B_megahit_metabat_bin-542,0
MJ130916B_megahit_metabat_bin-439,10
MJ130916B_megahit_metabat_bin-114,5
MJ130916B_megahit_metabat_bin-269,2
MJ130916B_megahit_metabat_bin-537,6
MJ130916B_megahit_metabat_bin-522,0
MJ130916B_megahit_metabat_bin-541,0
MJ130916B_megahit_metabat_bin-046,6
MJ130916B_megahit_metabat_bin-116,7
MJ130916B_megahit_metabat_bin-194,2
MJ130916B_megahit_metabat_bin-422,9
MJ130916B_megahit_metabat_bin-511,5
MJ130916B_megahit_metabat_bin-457,6
MJ130916B_megahit_metabat_bin-266,8
MJ130916B_megahit_metabat_bin-386,3
MJ130916B_megahit_metabat_bin-538,13
MJ130916B_megahit_metabat_bin-014,4
MJ130916B_megahit_metabat_bin-077,18
MJ130916B_megahit_metabat_bin-450,11
MJ130916B_megahit_metabat_bin-216,0
MJ130916B_megahit_metabat_bin-275,14
MJ130916B_megahit_metabat_bin-263,0
MJ130916B_megahit_metabat_bin-326,3
MJ130916B_megahit_metabat_bin-262,0
MJ130916B_megahit_metabat_bin-344,3
