Geobacterales_0030,Geobacterales_0030_256_1,BB-OMP
KMBP001A_metabat_59_contigs,NODE_196_length_74612_cov_1.991059_54,BB-OMP
coassembly_metabat_523_sub_contigs,NODE_80932_length_6684_cov_2.058868_2,BB-OMP
Geobacterales_0032,Geobacterales_0032_348_5,BB-OMP
Verruco_0011,Verruco_0011_253_3,BB-OMP
Verruco_0011,Verruco_0011_98_24,BB-OMP
coassembly_maxbin_bins_837_contigs,NODE_60395_length_7981_cov_1.140565_1,BB-OMP
KMBP001D_metabat_85_sub_contigs,NODE_453_length_41451_cov_2.221832_21,BB-OMP
KMBP001C_metabat_176_contigs,NODE_11726_length_8527_cov_1.788333_3,BB-OMP
KMBP001C_metabat_176_contigs,NODE_137_length_90928_cov_2.572747_13,BB-OMP
KMBP001C_maxbin_bins_125_sub_contigs,NODE_4421_length_14746_cov_1.309187_2,BB-OMP
coassembly_metabat_518_contigs,NODE_2301_length_48698_cov_1.723353_16,BB-OMP
KMBP001C_metabat_100_contigs,NODE_6408_length_11996_cov_3.019210_10,BB-OMP
KMBP001D_concoct_171_contigs,NODE_37012_length_3569_cov_0.486345_3,BB-OMP
coassembly_metabat_363_contigs,NODE_11434_length_21016_cov_7.580928_2,BB-OMP
coassembly_metabat_867_contigs,NODE_5718_length_30634_cov_2.324024_3,BB-OMP
KMBP001B_maxbin_bins_036_sub_contigs,NODE_6456_length_13444_cov_3.154689_7,BB-OMP
KMBP001B_maxbin_bins_036_sub_contigs,NODE_60371_length_3493_cov_3.141414_4,BB-OMP
coassembly_metabat_268_contigs,NODE_209776_length_3694_cov_1.171853_2,BB-OMP
coassembly_metabat_756_contigs,NODE_27877_length_12602_cov_1.045451_2,BB-OMP
