
MJ110712B_megahit_metabat_bin-061,3
MJ110712B_megahit_metabat_bin-014,0
MJ110712B_megahit_metabat_bin-355,4
MJ110712B_megahit_metabat_bin-126,7
MJ110712B_megahit_metabat_bin-340,5
MJ110712B_megahit_metabat_bin-379,4
MJ110712B_megahit_metabat_bin-134,17
MJ110712B_megahit_metabat_bin-154,0
MJ110712B_megahit_metabat_bin-516,7
MJ110712B_megahit_metabat_bin-072,10
MJ110712B_megahit_metabat_bin-092,11
MJ110712B_megahit_metabat_bin-315,5
MJ110712B_megahit_metabat_bin-417,0
MJ110712B_megahit_metabat_bin-296,3
MJ110712B_megahit_metabat_bin-035,4
MJ110712B_megahit_metabat_bin-106,0
MJ110712B_megahit_metabat_bin-295,2
MJ110712B_megahit_metabat_bin-107,0
MJ110712B_megahit_metabat_bin-231,3
MJ110712B_megahit_metabat_bin-374,3
MJ110712B_megahit_metabat_bin-281,6
MJ110712B_megahit_metabat_bin-019,0
MJ110712B_megahit_metabat_bin-051,0
MJ110712B_megahit_metabat_bin-542,0
MJ110712B_megahit_metabat_bin-537,6
MJ110712B_megahit_metabat_bin-405,4
MJ110712B_megahit_metabat_bin-102,5
MJ110712B_megahit_metabat_bin-242,0
MJ110712B_megahit_metabat_bin-081,3
