
KMBP001C_metabat_122_contigs,1
coassembly_metabat_248_contigs,9
Desulfobacterales_0034,0
coassembly_metabat_871_contigs,2
coassembly_metabat_901_sub_contigs,3
KMBP001B_metabat_228_contigs,11
coassembly_metabat_920_contigs,1
KMBP001A_metabat_59_contigs,11
Geobacterales_0030,13
coassembly_metabat_145_contigs,4
KMBP001C_maxbin_bins_125_sub_contigs,10
KMBP001C_metabat_176_contigs,3
Syntrophobacterales_0009,4
coassembly_metabat_558_contigs,8
KMBP001C_concoct_49_contigs,4
KMBP001C_metabat_174_contigs,2
coassembly_metabat_633_contigs,2
KMBP001E_maxbin_bins_150_sub_contigs,1
KMBP001E_metabat_279_sub_contigs,7
Firestonebacteria_0002,0
coassembly_metabat_494_contigs,4
coassembly_maxbin_bins_814_contigs,1
Geobacterales_0032,18
coassembly_maxbin_bins_840_contigs,2
Verruco_0031,0
coassembly_maxbin_bins_131_sub_contigs,2
KMBP001D_metabat_85_sub_contigs,12
KMBP001A_metabat_216_contigs,2
coassembly_maxbin_bins_336_sub_contigs,2
coassembly_metabat_635_contigs,1
coassembly_maxbin_bins_144_contigs,3
KMBP001A_concoct_250_contigs,2
coassembly_maxbin_bins_093_sub_contigs,5
coassembly_metabat_881_contigs,1
Verruco_0008,0
Chloroflexi_0033,1
Verruco_0036,8
Margulisbacteria_0024,2
KMBP001C_maxbin_bins_020_contigs,5
coassembly_metabat_599_contigs,5
Bacteroidetes_0005,8
Verruco_0023,7
Verruco_0037,0
coassembly_maxbin_bins_311_contigs,4
coassembly_maxbin_bins_008_sub_contigs,1
Verruco_0022,1
coassembly_metabat_683_sub_contigs,4
coassembly_metabat_879_contigs,1
KMBP001A_metabat_1_contigs,3
KMBP001D_concoct_171_contigs,6
KMBP001A_maxbin_bins_022_sub_contigs,4
coassembly_maxbin_bins_069_sub_contigs,13
Actinobacteria_0003,0
Desulfobacterales_0027,3
KMBP001E_metabat_103_contigs,3
Verruco_0020,0
Desulfobacterales_0019,2
coassembly_metabat_504_contigs,1
coassembly_metabat_499_contigs,5
Planctomycetes_0021,1
coassembly_metabat_346_contigs,15
coassembly_metabat_86_contigs,6
KMBP001B_concoct_258_sub_contigs,4
coassembly_metabat_414_sub_contigs,7
coassembly_metabat_842_sub_contigs,8
coassembly_maxbin_bins_243_sub_contigs,4
KMBP001A_maxbin_bins_099_sub_contigs,6
KMBP001D_metabat_79_sub_contigs,6
coassembly_metabat_601_sub_contigs,2
coassembly_metabat_862_contigs,2
KMBP001C_metabat_6_sub_contigs,6
Verruco_0006,0
coassembly_metabat_268_contigs,8
coassembly_maxbin_bins_904_contigs,2
KMBP001C_maxbin_bins_193_contigs,12
Clostridia_0016,2
Bacteroidetes_0035,1
coassembly_maxbin_bins_377_sub_contigs,6
KMBP001A_metabat_149_sub_contigs,3
KMBP001E_metabat_186_contigs,2
coassembly_metabat_5_sub_contigs,6
Verruco_0010,0
coassembly_metabat_904_contigs,7
KMBP001A_metabat_252_contigs,2
KMBP001B_concoct_180_sub_contigs,5
coassembly_maxbin_bins_837_contigs,10
coassembly_metabat_397_contigs,3
Clostridia_0015,2
Desulfobacterales_0017,0
coassembly_maxbin_bins_836_contigs,5
coassembly_metabat_789_contigs,4
Margulisbacteria_0029,0
coassembly_metabat_518_contigs,2
coassembly_metabat_867_contigs,4
Actinobacteria_0018,6
Clostridia_0014,4
coassembly_metabat_487_contigs,6
KMBP001B_metabat_97_contigs,4
Verruco_0011,1
coassembly_maxbin_bins_100_contigs,5
coassembly_metabat_486_contigs,2
Syntrophobacterales_0007,3
coassembly_metabat_712_sub_contigs,5
coassembly_maxbin_bins_909_contigs,2
coassembly_metabat_352_contigs,7
KMBP001B_concoct_107_sub_contigs,3
coassembly_metabat_441_contigs,6
KMBP001E_metabat_116_contigs,3
Methanoregula_0028,0
Syntrophobacterales_0012,0
KMBP001C_maxbin_bins_104_contigs,3
coassembly_metabat_336_contigs,1
Bacteroidetes_0025,5
coassembly_metabat_569_sub_contigs,3
Clostridia_0013,2
KMBP001C_concoct_210_contigs,16
coassembly_metabat_109_sub_contigs,2
KMBP001C_concoct_57_contigs,7
coassembly_metabat_417_contigs,3
coassembly_metabat_520_contigs,2
coassembly_maxbin_bins_521_contigs,2
KMBP001E_metabat_174_sub_contigs,4
KMBP001E_metabat_262_sub_contigs,1
KMBP001E_concoct_144_sub_contigs,2
coassembly_maxbin_bins_362_contigs,2
coassembly_metabat_255_sub_contigs,2
coassembly_metabat_868_contigs,1
Bacteroidetes_0026,10
coassembly_metabat_878_sub_contigs,12
coassembly_metabat_523_sub_contigs,3
KMBP001A_metabat_24_contigs,1
coassembly_metabat_895_contigs,5
coassembly_metabat_908_contigs,1
coassembly_metabat_97_contigs,2
coassembly_metabat_444_contigs,12
KMBP001C_metabat_252_contigs,5
Verruco_0001,0
coassembly_metabat_610_sub_contigs,1
KMBP001A_maxbin_bins_101_sub_contigs,3
KMBP001A_metabat_153_contigs,1
Clostridia_0004,4
