
I3_megahit_metabat_bin-194,bin-194:0038/1191_3,Outer Surface MHC
I3_megahit_metabat_bin-014,bin-014:570/603_2,Outer Surface MHC
I3_megahit_metabat_bin-210,bin-210:086/497_17,Outer Surface MHC
I3_megahit_metabat_bin-210,bin-210:128/497_35,Outer Surface MHC
I3_megahit_metabat_bin-210,bin-210:217/497_32,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0060/1221_2,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0151/1221_1,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0314/1221_2,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0405/1221_1,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0445/1221_6,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0677/1221_1,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:0918/1221_3,Outer Surface MHC
I3_megahit_metabat_bin-088,bin-088:1183/1221_2,Outer Surface MHC
