
Umea2p3_megahit_metabat_bin-1388,bin-1388:60/98_222,bin-1388:60/98_225
Umea2p3_megahit_metabat_bin-1388,bin-1388:60/98_223,bin-1388:60/98_225
Umea2p3_megahit_metabat_bin-1388,bin-1388:60/98_224,bin-1388:60/98_225
Umea2p3_megahit_metabat_bin-0319,bin-0319:164/249_1,bin-0319:164/249_2
Umea2p3_megahit_metabat_bin-1502,bin-1502:52/70_47,bin-1502:52/70_46
Umea2p3_megahit_metabat_bin-1338,bin-1338:367/865_3,bin-1338:367/865_5
Umea2p3_megahit_metabat_bin-1338,bin-1338:367/865_4,bin-1338:367/865_5
Umea2p3_megahit_metabat_bin-0125,bin-0125:0741/1042_2,bin-0125:0741/1042_1
Umea2p3_megahit_metabat_bin-1219,bin-1219:554/779_2,bin-1219:554/779_3
Umea2p3_megahit_metabat_bin-1219,bin-1219:554/779_4,bin-1219:554/779_3
